NOMBRE DEL CANDIDATO,NOMBRE PARTIDO, MONTO 
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 400,000 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 100,000 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 900,000 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 300,000 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 46,503 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 300,000 "
PATRICIO ENRIQUE GODOI GODOI,PARTIDO DE LA GENTE," 80,000 "
PATRICIO FERNANDO AGUILERA VASQUEZ,UNION DEMOCRATA INDEPENDIENTE," 800,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 1,103,564 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 90,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 60,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 70,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 90,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 100,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 90,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 100,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 600,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 6,715,736 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 20,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 15,000,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 100,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 500,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 500,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 500,000 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 1,500 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 5,204,809 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 1,545,187 "
PATRICIO FIERRO GARCES,PARTIDO SOCIALISTA DE CHILE," 1,300,000 "
PATRICIO FLORIDOR PACHECO MOLINA,CENTRO UNIDO," 238,000 "
PATRICIO FLORIDOR PACHECO MOLINA,CENTRO UNIDO," 285,600 "
PATRICIO FUENTES PAREDES,PARTIDO POR LA DEMOCRACIA," 300,000 "
PATRICIO FUENTES PAREDES,PARTIDO POR LA DEMOCRACIA," 100,000 "
PATRICIO FUENTES PAREDES,PARTIDO POR LA DEMOCRACIA," 200,000 "
PATRICIO FUENTES PAREDES,PARTIDO POR LA DEMOCRACIA," 2,003,096 "
PATRICIO FUENTES PAREDES,PARTIDO POR LA DEMOCRACIA," 975,800 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 270,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 1,500,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 60,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 30,000 "
PATRICIO GAMIN BUSTAMANTE,PARTIDO DEMOCRATA CRISTIANO," 42,840 "
PATRICIO HERNAN CARRASCO HENRIQUEZ,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
PATRICIO HERNAN CARRASCO HENRIQUEZ,PARTIDO DEMOCRATA CRISTIANO," 4,589,750 "
PATRICIO ISMAEL ROMO VARGAS,PARTIDO DE LA GENTE," 206,807 "
PATRICIO ISMAEL ROMO VARGAS,PARTIDO DE LA GENTE, - 
PATRICIO ISMAEL ROMO VARGAS,PARTIDO DE LA GENTE, - 
PATRICIO ISMAEL ROMO VARGAS,PARTIDO DE LA GENTE," 5,900,000 "
PATRICIO JAVIER ILDEFONSO ULLOA GALLARDO,PARTIDO HUMANISTA," 425,000 "
PATRICIO JAVIER ILDEFONSO ULLOA GALLARDO,PARTIDO HUMANISTA," 500,000 "
PATRICIO JAVIER ILDEFONSO ULLOA GALLARDO,PARTIDO HUMANISTA," 1,275 "
PATRICIO JAVIER PICHUN CASTILLO,PARTIDO CONSERVADOR CRISTIANO," 88,947 "
PATRICIO LAGUNA GEBAUER,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO LAGUNA GEBAUER,UNION DEMOCRATA INDEPENDIENTE," 989,337 "
PATRICIO LAGUNA GEBAUER,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
PATRICIO LINEROS GONZALEZ,EVOLUCION POLITICA," 100,000 "
PATRICIO LINEROS GONZALEZ,EVOLUCION POLITICA," 400,000 "
PATRICIO LINEROS GONZALEZ,EVOLUCION POLITICA," 2,200,000 "
PATRICIO LINEROS GONZALEZ,EVOLUCION POLITICA," 197,540 "
PATRICIO LINEROS GONZALEZ,EVOLUCION POLITICA," 595,000 "
PATRICIO LYNCH GAETE,RENOVACION NACIONAL," 1,620,000 "
PATRICIO LYNCH GAETE,RENOVACION NACIONAL," 1,094,800 "
PATRICIO LYNCH GAETE,RENOVACION NACIONAL," 1,007,997 "
PATRICIO LYNCH GAETE,RENOVACION NACIONAL," 3,544,657 "
PATRICIO LYNCH GAETE,RENOVACION NACIONAL," 72,500 "
PATRICIO LYNCH GAETE,RENOVACION NACIONAL," 72,500 "
PATRICIO MIGUEL AGUAYO FIGUEROA,CENTRO UNIDO," 200,000 "
PATRICIO MIGUEL AGUAYO FIGUEROA,CENTRO UNIDO," 74,000 "
PATRICIO MIGUEL SAROVIC URZUA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 232,000 "
PATRICIO MIGUEL SAROVIC URZUA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 361,000 "
PATRICIO MORAN ESPINOZA,UNION DEMOCRATA INDEPENDIENTE," 800,000 "
PATRICIO MORAN ESPINOZA,UNION DEMOCRATA INDEPENDIENTE," 30,000 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 1,000,000 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 1,000,000 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 560,000 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 400,000 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 80,000 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 119,700 "
PATRICIO MOYA MUñOZ,FEDERACION REGIONALISTA VERDE SOCIAL," 3,528,219 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 484,311 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 1,959,807 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE, - 
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE, - 
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE, - 
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 522,143 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 1,047,200 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 571,200 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 7,990,000 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 762,195 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 1,309,000 "
PATRICIO MUñOZ CARDENAS,PARTIDO REPUBLICANO DE CHILE," 484,311 "
PATRICIO NEIRA PEZOA,PARTIDO ECOLOGISTA VERDE," 4,000,000 "
PATRICIO NEIRA PEZOA,PARTIDO ECOLOGISTA VERDE," 916,174 "
PATRICIO NEIRA PEZOA,PARTIDO ECOLOGISTA VERDE," 1,938,571 "
PATRICIO NEIRA PEZOA,PARTIDO ECOLOGISTA VERDE," 4,519,000 "
PATRICIO NEIRA PEZOA,PARTIDO ECOLOGISTA VERDE," 30,293,612 "
PATRICIO ORLANDO ESPINOZA DARRICADES,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
PATRICIO ORLANDO ESPINOZA DARRICADES,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
PATRICIO ORLANDO ESPINOZA DARRICADES,PARTIDO DEMOCRATA CRISTIANO," 1,553,469 "
PATRICIO ORLANDO ESPINOZA DARRICADES,PARTIDO DEMOCRATA CRISTIANO," 199,920 "
PATRICIO OSCAR CANTOS OYARZUN,PARTIDO COMUNISTA DE CHILE," 54,000 "
PATRICIO OSCAR CANTOS OYARZUN,PARTIDO COMUNISTA DE CHILE," 400,000 "
PATRICIO OSCAR CANTOS OYARZUN,PARTIDO COMUNISTA DE CHILE," 300,000 "
PATRICIO PALMA MOLINA,PARTIDO ECOLOGISTA VERDE," 200,000 "
PATRICIO PALMA MOLINA,PARTIDO ECOLOGISTA VERDE," 868,876 "
PATRICIO PALMA MOLINA,PARTIDO ECOLOGISTA VERDE," 507,000 "
PATRICIO PALMA MOLINA,PARTIDO ECOLOGISTA VERDE," 1,440,000 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 165,000 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 45,000 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 30,000 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 42,840 "
PATRICIO PEDRO TAPIA JULIO,PARTIDO DEMOCRATA CRISTIANO," 480,000 "
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL," 400,000 "
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL," 20,000 "
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL," 250,000 "
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL," 900,000 "
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL," 899,840 "
PATRICIO PIZARRO PIZARRO,FEDERACION REGIONALISTA VERDE SOCIAL," 1,200,000 "
PATRICIO RIVAS GATICA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 30,000 "
PATRICIO RIVAS GATICA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 30,000 "
PATRICIO RIVAS GATICA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 30,000 "
PATRICIO RIVAS GATICA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 30,000 "
PATRICIO RIVAS GATICA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 232,000 "
PATRICIO ROJAS GALARCE,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 1,200,000 "
PATRICIO ROJAS GALARCE,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 1,200,000 "
PATRICIO ROJAS GALARCE,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 196,000 "
PATRICIO ROJAS GALARCE,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 1,840,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 40,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 6,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 24,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 3,615,819 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 16,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 76,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 32,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 20,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 36,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 16,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 38,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 1,755,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 48,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 12,000 "
PATRICIO SALAME MORALES,RENOVACION NACIONAL," 14,000 "
PATRICIO SAMUEL PARADA CEBALLOS,UNION DEMOCRATA INDEPENDIENTE," 1,500,000 "
PATRICIO SAMUEL PARADA CEBALLOS,UNION DEMOCRATA INDEPENDIENTE," 1,500,000 "
PATRICIO SAMUEL PARADA CEBALLOS,UNION DEMOCRATA INDEPENDIENTE," 3,946,996 "
PATRICIO SAMUEL PARADA CEBALLOS,UNION DEMOCRATA INDEPENDIENTE," 100,000 "
PATRICIO SANHUEZA GUZMAN,PARTIDO POR LA DEMOCRACIA," 250,000 "
PATRICIO SANHUEZA GUZMAN,PARTIDO POR LA DEMOCRACIA," 150,000 "
PATRICIO SANHUEZA GUZMAN,PARTIDO POR LA DEMOCRACIA," 140,000 "
PATRICIO SANHUEZA GUZMAN,PARTIDO POR LA DEMOCRACIA," 300,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 100,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 412,152 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 16,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 20,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 22,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 100,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 440,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 70,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 100,000 "
PATRICIO SANHUEZA ULLOA,REVOLUCION DEMOCRATICA," 80,000 "
PATRICIO VIDAL ASCENCIO,PARTIDO RADICAL DE CHILE," 300,000 "
PATRICIO VILLEGAS NAVARRETE,PARTIDO POR LA DEMOCRACIA," 300,000 "
PATRICIO VILLEGAS NAVARRETE,PARTIDO POR LA DEMOCRACIA," 387,460 "
PATRICIO VILLEGAS NAVARRETE,PARTIDO POR LA DEMOCRACIA," 200,000 "
PATRICIO VIVANCO CARRASCO,PARTIDO ECOLOGISTA VERDE," 507,000 "
PATRICIO VIVANCO CARRASCO,PARTIDO ECOLOGISTA VERDE," 142,800 "
PATRICIO VIVANCO CARRASCO,PARTIDO ECOLOGISTA VERDE," 850,441 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 50,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 250,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 120,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 210,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 678,036 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 2,000,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 1,250,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 2,000,000 "
PATRICK ALAN CASANOVA TOBAR,PARTIDO REPUBLICANO DE CHILE," 338,000 "
PATRICK ALEXIS LIMARDO ARANCIBIA,EVOLUCION POLITICA," 100,000 "
PATRICK ALEXIS LIMARDO ARANCIBIA,EVOLUCION POLITICA," 69,730 "
PATRICK ALEXIS LIMARDO ARANCIBIA,EVOLUCION POLITICA, 604 
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 1,000,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 663,993 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 30,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 2,500 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 550,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 150,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 150,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 200,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 30,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 300,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 7,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 150,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 11,973 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 800,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 950,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 70,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 30,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 990,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 200,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 150,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 300,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 100,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 1,522,357 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 1,089,700 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 8,700,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE, 276 
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 100,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 2,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 100,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 40,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 15,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 30,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 150,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 5,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
PAUL ALEXANDER SFEIR RUBIO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
PAULA ALEJANDRA ITURRIAGA SAAVEDRA,PARTIDO RADICAL DE CHILE," 300,000 "
PAULA ALEJANDRA ITURRIAGA SAAVEDRA,PARTIDO RADICAL DE CHILE," 210,000 "
PAULA ALEJANDRA ITURRIAGA SAAVEDRA,PARTIDO RADICAL DE CHILE," 10,000 "
PAULA ALEJANDRA ITURRIAGA SAAVEDRA,PARTIDO RADICAL DE CHILE," 527,266 "
PAULA ALEJANDRA ITURRIAGA SAAVEDRA,PARTIDO RADICAL DE CHILE," 150,000 "
PAULA ANDREA ALARCON MORA,COMUNES," 100,000 "
PAULA ANDREA ALARCON MORA,COMUNES," 10,000 "
PAULA ANDREA ALARCON MORA,COMUNES," 200,000 "
PAULA ANDREA ALARCON MORA,COMUNES," 1,800,000 "
PAULA ANDREA ALARCON MORA,COMUNES," 184,450 "
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE," 120,000 "
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE," 255,612 "
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE," 124,355 "
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE," 42,840 "
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE," 60,000 "
PAULA ANDREA MUñOZ CARRASCO,PARTIDO DE LA GENTE," 5,000 "
PAULA ANDREA OLMOS CONTRERAS,PARTIDO DE LA GENTE," 420,000 "
PAULA ANDREA OLMOS CONTRERAS,PARTIDO DE LA GENTE," 5,225,000 "
PAULA ANDREA OLMOS CONTRERAS,PARTIDO DE LA GENTE," 186,815 "
PAULA ANDREA OLMOS CONTRERAS,PARTIDO DE LA GENTE," 905,570 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 500,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 500,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 500,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 500,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 483,333 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 86,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 52,680 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 342,720 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 142,800 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 48,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 714,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 499,800 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 500,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 500,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 1,170,000 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 1,057,460 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 566,695 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 566,695 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 113,339 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 120,006 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 60,003 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 200,010 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 200,010 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 40,002 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 26,668 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO,
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 49,998 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 200,010 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 200,010 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 74,997 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 120,006 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 141,661 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 708,305 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 708,305 "
PAULA ANGELICA SANCHEZ DIAZ,CENTRO UNIDO," 73,337 "
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE," 3,500,000 "
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE, - 
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE, - 
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE," 300,000 "
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE," 300,000 "
PAULA ANTONIA ACUñA LEON,PARTIDO RADICAL DE CHILE," 2,796,500 "
